Item Name,Item Category/Brand,Regular Price,Sale Price,Total Sale Discount,Discount Ratio
Ranchers Choice Dressing,Kraft,$3.59,$2.99,$0.60,0.1671
Temptations Hearty Beef Cat Food,Whiskas,$4.19,$3.49,$0.70,0.1671
Vegetable Spray Cookware Coating,Pam,$4.19,$3.49,$0.70,0.1671
Caramilk 4 Pack Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Chocolate Chip Organic 5 Pack Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
Chocolate Lovers Family Pack Pudding,Snack Pack,$4.79,$3.99,$0.80,0.1670
Crunchie Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Dairy Milk Chocolate Bar,Cadbury,$4.79,$3.99,$0.80,0.1670
Jersey Milk 4 Pack Chocolate Bars,Neilson,$4.79,$3.99,$0.80,0.1670
Minis Chocolate Banana Organic Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
Minis Chocolate Banana Organic Granola Bars,MadeGood,$4.79,$3.99,$0.80,0.1670
All Purpose Flour,Robin Hood,$5.99,$4.99,$1.00,0.1669
All Purpose Flour,Five Roses,$5.99,$4.99,$1.00,0.1669
BBQ Flavor Peanuts,Planters,$5.99,$4.99,$1.00,0.1669
Cheez Whiz,Kraft,$5.99,$4.99,$1.00,0.1669
Decafe Nepresso Capsule,Caffitaly,$5.99,$4.99,$1.00,0.1669
Dry Roasted Peanuts,Planters,$5.99,$4.99,$1.00,0.1669
Lavender Disinfecting Wipes,Lysol,$5.99,$4.99,$1.00,0.1669
Morning Crisp Chocolate Cereal,Jordans,$5.99,$4.99,$1.00,0.1669
Natural Spring Water,Eska,$5.99,$4.99,$1.00,0.1669
Organic Berry Patch Bunny Fruit Snacks,Annie's Homegrown,$5.99,$4.99,$1.00,0.1669
Organic Coconut Water,Blue Monkey,$5.99,$4.99,$1.00,0.1669
Organic Gluten Free Soy Sauce,San-J,$5.99,$4.99,$1.00,0.1669
Oxi Action Stain Remover,Resolve,$5.99,$4.99,$1.00,0.1669
Roasted Salted Peanuts,Planters,$5.99,$4.99,$1.00,0.1669
Sanitizing Citrus Wipes,Lysol,$5.99,$4.99,$1.00,0.1669
Sparkling Wine,Moment Krystale Royale,$5.99,$4.99,$1.00,0.1669
Spring Waterfall Disinfecting Wipes,Lysol,$5.99,$4.99,$1.00,0.1669
Strawberry Sparkling Water,Bubly,$5.99,$4.99,$1.00,0.1669
Sun Kissed Linen Disinfecting Wipes,Lysol,$5.99,$4.99,$1.00,0.1669
Clump & Seal Light Weight Cat Litter,Arm & Hammer,$15.59,$12.99,$2.60,0.1668
Cuddle Up Concentrated Fabic Softener,Snuggle,$11.99,$9.99,$2.00,0.1668
Ultra Paper Towels,Sponge Towels,$23.99,$19.99,$4.00,0.1667
Carbonated Orange Water,Perrier,$1.99,$1.66,$0.33,0.1658
Carbonated Strawberry Water,Perrier,$1.99,$1.66,$0.33,0.1658
Carbonated Water,San Pellegrino,$1.99,$1.66,$0.33,0.1658
Flaked Light Lemon & Ginger With Sesame Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Flaked Light Peanut Satay Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Flaked Light Spicy Thai Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Flaked Light Sriracha Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Flaked Light Tomato & Basil Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Hot Pepper And Garlic Flaked Light Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Lemon & Dill Flaked Light Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Lemon & Pepper Flaked Light Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Lemon & Pepper Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Light Dressing Salmon Salad,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Light Spoon Pouch Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Original Carbonated Water,Perrier,$1.99,$1.66,$0.33,0.1658
Solid Light Olive Oil Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Spicy Thai Chili Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
Tomato & Onion Flaked Light Tuna,Clover Leaf,$1.99,$1.66,$0.33,0.1658
with Grapefruit Flavour Carbonated Water,Perrier,$1.99,$1.66,$0.33,0.1658
With Lemon Flavour Carbonated Water,Perrier,$1.99,$1.66,$0.33,0.1658
with Lime Flavor Carbonated Water,Perrier,$1.99,$1.66,$0.33,0.1658
Bear Paws Cheddar Crackers,Dare,$2.99,$2.50,$0.49,0.1639
Bear Paws Cheddar Pouch Crackers,Dare,$2.99,$2.50,$0.49,0.1639
Bear Paws Mix Cheddar Crackers,Dare,$2.99,$2.50,$0.49,0.1639
Bear Paws Three Cheese Crackers,Dare,$2.99,$2.50,$0.49,0.1639
Bear Paws White Cheddar Mix Crackers,Dare,$2.99,$2.50,$0.49,0.1639
Black Peppercorn Grinder,Club House,$2.99,$2.50,$0.49,0.1639
Breton Popped SuperGrain BBQ Crisps,Dare,$2.99,$2.50,$0.49,0.1639
Cranberry Cocktail,Compliments,$2.99,$2.50,$0.49,0.1639
Crunchy Oats N Honey Granola Bars,Nature Valley,$2.99,$2.50,$0.49,0.1639
Garden Select Fine Herb Pasta Sauce,Catelli,$2.99,$2.50,$0.49,0.1639
Garden Select Garlic & Onion Pasta Sauce,Catelli,$2.99,$2.50,$0.49,0.1639
Garden Select Tomato & Basil Pasta Sauce,Catelli,$2.99,$2.50,$0.49,0.1639
Golden Graham Smores Granola Bars,General Mills,$2.99,$2.50,$0.49,0.1639
Kale Flakes Spice,Badia,$5.49,$4.59,$0.90,0.1639
Ketchup Veggie Crisps,Dare,$2.99,$2.50,$0.49,0.1639
Meat Pasta Sauce,Catelli,$2.99,$2.50,$0.49,0.1639
Nacho Cheese Bold N Baked,Dare,$2.99,$2.50,$0.49,0.1639
O Soft Eclair Candy,Werthers,$2.99,$2.50,$0.49,0.1639
Original Tomato Sauce,Hunts,$2.99,$2.50,$0.49,0.1639
Smoky BBQ Bold N Baked,Dare,$2.99,$2.50,$0.49,0.1639
Sweet Chili Bold N Baked,Dare,$2.99,$2.50,$0.49,0.1639
Veggie Sea Salt Crisps,Dare,$2.99,$2.50,$0.49,0.1639
Veggie Zesty Ranch Crisps,Dare,$2.99,$2.50,$0.49,0.1639
Black No Salt Added Kidney Beans,Bonduelle,$1.79,$1.50,$0.29,0.1620
Dark Red No Salt Added Kidney Beans,Bonduelle,$1.79,$1.50,$0.29,0.1620
No Salt Added Chick Peas,Bonduelle,$1.79,$1.50,$0.29,0.1620
No Salt Added Mixed Beans,Bonduelle,$1.79,$1.50,$0.29,0.1620
Triple Roll 2Ply 363 Sheets Bathroom Tissue,Cashmere,$15.49,$12.99,$2.50,0.1614
Apple Grape Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Apple Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Blueberry Muffin Mix,Betty Crocker,$1.49,$1.25,$0.24,0.1611
Chocolate Chip Cookie Mix,Betty Crocker,$1.49,$1.25,$0.24,0.1611
Chocolate Chip Muffin Mix,Betty Crocker,$1.49,$1.25,$0.24,0.1611
Fruit Punch Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Orange Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Peach Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Peanut Butter Cookie Mix,Betty Crocker,$1.49,$1.25,$0.24,0.1611
Tropical Added Vitamin C Juice,Compliments,$1.49,$1.25,$0.24,0.1611
Gourmand Quinoa,Tipiak,$6.29,$5.29,$1.00,0.1590
3 Ply 88 Sheets Facial Tissues,Royale,$9.49,$7.99,$1.50,0.1581
Cream Balsamic,TONDO,$9.49,$7.99,$1.50,0.1581
Just Cranberry Juice,R.W. Knudsen Family,$8.29,$6.99,$1.30,0.1568
Everything Bagel Spice,Badia,$4.49,$3.79,$0.70,0.1559
Organic Apple Cider Vinegar,Omega,$4.49,$3.79,$0.70,0.1559
Unstoppables Fresh Fabric Softener,Downy,$14.19,$11.99,$2.20,0.1550
Brown Rice Sprouted Veganic Cereal,One Degree,$6.49,$5.49,$1.00,0.1541
Easter Eggs Mini Bag Chocolate,Kinder,$6.49,$5.49,$1.00,0.1541
Gerkins Original Pickles,Maille,$6.49,$5.49,$1.00,0.1541
Extra Virgin Olive Oil,Mas Den Gil,$25.99,$21.99,$4.00,0.1539
Extra Light Olive Oil,Bertolli,$9.99,$8.49,$1.50,0.1502
Extra Virgin Rich Taste Olive Oil,Bertolli,$9.99,$8.49,$1.50,0.1502
Colombian Dark Coffee K-Cups,Van Houtte,$19.99,$16.99,$3.00,0.1501
Dark House Blend 30s Coffee K-Cups,Van Houtte,$19.99,$16.99,$3.00,0.1501
Decaffeinated Original House Blend Medium Roast Co...,Van Houtte,$19.99,$16.99,$3.00,0.1501
Dolce Crema Fair Trade Organic 24ct KCup,Van Houtte,$19.99,$16.99,$3.00,0.1501
K-Cup Espresso Superiore Fair Trade Coffee,Van Houtte,$19.99,$16.99,$3.00,0.1501
K-Cup Hazelnut Light Coffee,Van Houtte,$19.99,$16.99,$3.00,0.1501
Medium Columbian Coffee K-Cup,Van Houtte,$19.99,$16.99,$3.00,0.1501
Medium Original House Blend Coffee K-Cups,Van Houtte,$19.99,$16.99,$3.00,0.1501
Balsamic Vinegar,Bertolli,$4.69,$3.99,$0.70,0.1493
Blenders Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Camomile Honey And Vanilla Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Chai Teabags,Twinings,$4.69,$3.99,$0.70,0.1493
Crunchers Chocolate,Reese,$4.69,$3.99,$0.70,0.1493
Decaffeinated Earl Grey Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Earl Grey Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
English Breakfast Decaffeinated Tea,Twinings,$4.69,$3.99,$0.70,0.1493
English Breakfast Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Farmer's Medley Grain Free Dog Biscuits,Milk-Bone,$4.69,$3.99,$0.70,0.1493
Flavoured Small Dog Biscuits,Milk-Bone,$4.69,$3.99,$0.70,0.1493
French Vanilla Chai Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Gold Vanilla Latte Coffee,Nescafe,$4.69,$3.99,$0.70,0.1493
Green Lemon Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Green Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Herbal Camomille Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Herbal Goodnight Blend Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Herbal Lemon & Ginger Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Herbal Peppermint Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Herbal Variety Pack Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Honeybush Mandarin Orange Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Hot Thick & Chunky Salsa,Old El Paso,$4.69,$3.99,$0.70,0.1493
Instant 8 Pack Cappuccino,Nescafe,$4.69,$3.99,$0.70,0.1493
Irish Breakfast Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Jasmine Green Tea Bags,Twinings,$4.69,$3.99,$0.70,0.1493
Lady Grey Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Large Dog Biscuits,Milk-Bone,$4.69,$3.99,$0.70,0.1493
Medium Dog Biscuits,Milk-Bone,$4.69,$3.99,$0.70,0.1493
Mocha 8 Pack Cappuccino,Nescafe,$4.69,$3.99,$0.70,0.1493
Peppermint Creamy Vanilla Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Pomegranate & Raspbery Herbal Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Pomegranate Raspberry and Strawberry Green Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Premium Plus Salt Crackers,Christie,$4.69,$3.99,$0.70,0.1493
Spice Orange & Cinnamon Tea,Twinings,$4.69,$3.99,$0.70,0.1493
Tea African Rooibos,Twinings,$4.69,$3.99,$0.70,0.1493
Thick & Chunky Medium Picante Salsa,Old El Paso,$4.69,$3.99,$0.70,0.1493
Thick & Chunky Medium Salsa,Old El Paso,$4.69,$3.99,$0.70,0.1493
Thick & Chunky Mild Salsa,Old El Paso,$4.69,$3.99,$0.70,0.1493
Medium Salsa Dip,Tostitos,$4.99,$4.25,$0.74,0.1483
2% MF Milk,Grand-Pré,$3.49,$2.99,$0.50,0.1433
37% Less Fat Wheat Thins,Christie,$3.49,$2.99,$0.50,0.1433
Citrus Juice,Five Alive,$3.49,$2.99,$0.50,0.1433
Good Thins Corn Sea Salt Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Good Thins Rice Multigrain Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Good Thins Rice Sea Salt & Pepper Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Good Thins Rice Sesame Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Good Thins Rice Simply Salt Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Organic Strawberry Jam,Compliments,$3.49,$2.99,$0.50,0.1433
Spinach & Roasted Garlic Wheat Thins,Christie,$3.49,$2.99,$0.50,0.1433
Squeezable Mustard,French's,$3.49,$2.99,$0.50,0.1433
Stoned Original Crackers,Wheat Thins,$3.49,$2.99,$0.50,0.1433
Sundried Tomato Pesto Paste,Gia,$3.49,$2.99,$0.50,0.1433
Sweet Potato Wheat Thins,Christie,$3.49,$2.99,$0.50,0.1433
Triscuit Original Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Wheat Thins,Christie,$3.49,$2.99,$0.50,0.1433
Wheat Thins Multigrain Crackers,Christie,$3.49,$2.99,$0.50,0.1433
Chow Mein,Blue Dragon,$4.19,$3.59,$0.60,0.1432
Sweet & Sour Sauce,Blue Dragon,$4.19,$3.59,$0.60,0.1432
Tomato & Sweet Chili Cooking Sauce,Blue Dragon,$4.19,$3.59,$0.60,0.1432
100% Pure Canola Oil,Mazola,$6.99,$5.99,$1.00,0.1431
Carbonated Spring Water,Perrier,$6.99,$5.99,$1.00,0.1431
extra virgin Olive oil,Pastene,$6.99,$5.99,$1.00,0.1431
Gourmet Chipotle Mayonnaise,Sir Kensington's,$6.99,$5.99,$1.00,0.1431
Green Care Double Rolls 270 Sheets Bathroom Tissue,Compliments,$6.99,$5.99,$1.00,0.1431
Instant Decaffeinated Coffee,Tim Hortons,$6.99,$5.99,$1.00,0.1431
Lemon Carbonated Water,Perrier,$6.99,$5.99,$1.00,0.1431
Lime Carbonated Water,Perrier,$6.99,$5.99,$1.00,0.1431
Orange Carbonated Water,Perrier,$6.99,$5.99,$1.00,0.1431
Peach and Cherry Sparkling Water,Perrier,$6.99,$5.99,$1.00,0.1431
Peach Carbonated Water,Perrier,$6.99,$5.99,$1.00,0.1431
Pineapple Mango Sparkling Water,Perrier,$6.99,$5.99,$1.00,0.1431
Pink Grapefruit Carbonated Water,Perrier,$6.99,$5.99,$1.00,0.1431
Sparkling Strawberry Water,Perrier,$6.99,$5.99,$1.00,0.1431
Strawberry Kiwi Sparkling Water,Perrier,$6.99,$5.99,$1.00,0.1431
Olive Oil Extra Virgin,Kolympari,$13.99,$11.99,$2.00,0.1430
Caramel Milk No Sugar Added Bar,Russell Stover,$3.49,$3.00,$0.49,0.1404
Prohibition Alcohol Free Beer,Budweiser,$3.49,$3.00,$0.49,0.1404
Soft Drink,Pepsi,$3.49,$3.00,$0.49,0.1404
Fresh Air 111 Use Fabric Softener,Fleecy,$9.29,$7.99,$1.30,0.1399
Pumpkin Seed Oats Crispbread,Ryvita,$2.89,$2.49,$0.40,0.1384
Rotini Gluten Free Pasta,Barilla,$2.89,$2.49,$0.40,0.1384
Aranciata Rossa Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Aranciata Sparkling Mineral Water,Sanpellegrino,$5.79,$4.99,$0.80,0.1382
Clementina Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Limonata Sparkling Mineral Water,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Melograno E Arancia Sparkling Fruit Drink,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Original Pet Food,Kibbles N Bits,$5.79,$4.99,$0.80,0.1382
Pompelmo Sparkling Fruit Beverage,San Pellegrino,$5.79,$4.99,$0.80,0.1382
Bugles Original Corn Snack,General Mills,$2.89,$2.50,$0.39,0.1349
Orange Pekoe Tea Bags,Red Rose,$5.19,$4.49,$0.70,0.1349
Original Caramel Candy,Werthers,$2.89,$2.50,$0.39,0.1349
Thai Red Curry,Blue Dragon,$5.19,$4.49,$0.70,0.1349
Yogourt & Fruit Strawberry Hard Candy,Campino,$2.89,$2.50,$0.39,0.1349
Spearmint 14 Piece Gum,Trident,$1.49,$1.29,$0.20,0.1342
Watermelon Twist 14 Piece Gum,Trident,$1.49,$1.29,$0.20,0.1342
Worcestershire Sauce,Frenchs,$2.99,$2.59,$0.40,0.1338
Beyond Simply 9 Dog Chicken & Barley Dog Food,Purina,$14.99,$12.99,$2.00,0.1334
Extra Virgin Olive Oil,Colavita,$14.99,$12.99,$2.00,0.1334
All Seasoning Spice,Badia,$3.79,$3.29,$0.50,0.1319
Original Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Unsweetened Original Almond Breeze,Blue Diamond,$2.29,$1.99,$0.30,0.1310
Unsweetened Original Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Unsweetened Vanilla Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Vanilla Almond Milk,Silk,$2.29,$1.99,$0.30,0.1310
Almond Florentines,Jules Destrooper,$4.59,$3.99,$0.60,0.1307
Chili Sauce,Heinz,$4.59,$3.99,$0.60,0.1307
Chow Mein Noodles,Farkay,$4.59,$3.99,$0.60,0.1307
Pumpkin Seeds Maple GoPure Bar,Leclerc,$4.59,$3.99,$0.60,0.1307
Steam Fried Noodles,Farkay,$4.59,$3.99,$0.60,0.1307
Gourmet Morning Café Coffee K-Cup,Folgers,$7.99,$6.97,$1.02,0.1277
Intensely Dark 12 Pack Coffee K-Cups,Folgers,$7.99,$6.97,$1.02,0.1277
Lively Colombian K-Cup Coffee,Folgers,$7.99,$6.97,$1.02,0.1277
Semi-Sweet Chocolate,Baker's,$5.49,$4.79,$0.70,0.1275
Unsweetened Chocolate,Baker's,$5.49,$4.79,$0.70,0.1275
italian Olive oil,Pastene,$6.29,$5.49,$0.80,0.1272
Bread Crumbs Italian,Pastene,$3.19,$2.79,$0.40,0.1254
Fridge Fresh Deodorizer,Arm & Hammer,$3.19,$2.79,$0.40,0.1254
Pet Fresh Carpet Deodorizer,Arm & Hammer,$3.19,$2.79,$0.40,0.1254
Plain Bread Crumbs,Pastene,$3.19,$2.79,$0.40,0.1254
60 M Cling Wrap,Glad,$3.99,$3.49,$0.50,0.1253
All Purpose Flour,Compliments,$3.99,$3.49,$0.50,0.1253
All Purpose Unbleached Flour,Compliments,$3.99,$3.49,$0.50,0.1253
Arugula Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Basil Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Beef Apple Uncrd Bacon Bar,Epic Provisions,$3.99,$3.49,$0.50,0.1253
Beef Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
Belvita Banana Oatmeal Chocolate Cookies,Christie,$3.99,$3.49,$0.50,0.1253
Black Olive Tapenade,SARDO,$3.99,$3.49,$0.50,0.1253
Chicken Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
EZ Squeeze Tartar Sauce,Hellmann's,$3.99,$3.49,$0.50,0.1253
Gourmet Jalapeno Tapenade,Sardo,$3.99,$3.49,$0.50,0.1253
Hot Original Sauce,Firebarns,$3.99,$3.49,$0.50,0.1253
Kalamata Gourmet Pesto,Sardo,$3.99,$3.49,$0.50,0.1253
Mayo Real Squeeze Dressing,H-BF Mayo,$3.99,$3.49,$0.50,0.1253
Mayonnaise 1/2 The Fat Dressing,Hellmann's,$3.99,$3.49,$0.50,0.1253
Mediterranean Pasta Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Mexican Rice Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Mushroom Alfredo Pasta Sauce,Classico,$3.99,$3.49,$0.50,0.1253
Oreo Original Cookies,Christie,$3.99,$3.49,$0.50,0.1253
Peppermint Tea,Stash,$3.99,$3.49,$0.50,0.1253
Real Mayonnaise Dressing,Hellmann's,$3.99,$3.49,$0.50,0.1253
Selects Beef Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Selects Chicken Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Selects Vegetable Bouillon Cube,Knorr,$3.99,$3.49,$0.50,0.1253
Sliced Sundried Tomatoes,SARDO,$3.99,$3.49,$0.50,0.1253
Spanish Medley Bistro Bowl,Clover Leaf,$3.99,$3.49,$0.50,0.1253
Tomato & Basil Pasta Sauce,Classico,$3.99,$3.49,$0.50,0.1253
Vector Chocolate Chip Cereal Bars,Kellogg's,$3.99,$3.49,$0.50,0.1253
Vegetable Bouillon Powder,Knorr,$3.99,$3.49,$0.50,0.1253
Whole Wheat Flour,Compliments,$3.99,$3.49,$0.50,0.1253
All Purpose Liquid Seasoning,Bragg,$7.99,$6.99,$1.00,0.1252
Beneful Incredibites Roasted Chicken Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Beneful Incredibites Sirloin Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Beneful Original Dry With Beef Dog Food,Purina,$7.99,$6.99,$1.00,0.1252
Chipotle Raspberry Hot Sauce,Maui Pepper Co.,$7.99,$6.99,$1.00,0.1252
Grain Free Chicken Dog Food,Beneful,$7.99,$6.99,$1.00,0.1252
Real Mayonnaise Dressing,Hellmann's,$7.99,$6.99,$1.00,0.1252
Grain Free Adult Lamb Dry Dog Food,Nature's Recipe,$15.99,$13.99,$2.00,0.1251
Brown Basmati Rice,Dainty,$5.69,$4.99,$0.70,0.1230
Sesame Oil,Blue Dragon,$5.69,$4.99,$0.70,0.1230
World Classics Basmati Rice,Dainty,$5.69,$4.99,$0.70,0.1230
Bite Sized Rounds Tortilla Chips,Tostitos,$3.99,$3.50,$0.49,0.1228
Crunchy Cheddar Jalapeno Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
Crunchy Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
Flamin' Hot Crunchies,Cheetos,$3.99,$3.50,$0.49,0.1228
Mild Salsa Dip,Tostitos,$3.99,$3.50,$0.49,0.1228
Milk Chocolate Hazelnut Cream Filled No Sugar Adde...,Valor,$3.99,$3.50,$0.49,0.1228
Puffs Cheezies,Cheetos,$3.99,$3.50,$0.49,0.1228
White Cheddar Puffs,Cheetos,$3.99,$3.50,$0.49,0.1228
Spring Water,Evian,$1.69,$1.49,$0.20,0.1183
Regular Mineral Water,Perrier,$6.79,$5.99,$0.80,0.1178
Water,San Pellegrino,$6.79,$5.99,$0.80,0.1178
Water,Fiji,$5.99,$5.29,$0.70,0.1169
White Quinoa,Tipiak,$5.99,$5.29,$0.70,0.1169
Beggin' Strips Original Dog Treats,Purina,$4.29,$3.79,$0.50,0.1166
Chewy Chocolate Coconut Granola Bars,Nature's Path,$4.29,$3.79,$0.50,0.1166
Love Crunch Dark Chocolate Macaroon Granola Bar,Natures Path,$4.29,$3.79,$0.50,0.1166
Southwestern Black Bean Organic Soup,Imagine,$4.29,$3.79,$0.50,0.1166
Organic Unsweetened Apple Snack,Compliments,$2.59,$2.29,$0.30,0.1158
Tagliatenelle Nests Pasta,Delverde,$2.59,$2.29,$0.30,0.1158
Peach Salsa,Mrs Renfros,$5.19,$4.59,$0.60,0.1156
Platinum Fresh Action Pacs Dishwasher Detergent,Cascade,$19.19,$16.99,$2.20,0.1146
50 Pack Sweetener,Sugar In The Raw,$6.19,$5.49,$0.70,0.1131
Burrito Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Chili Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Fajita Mix Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Fajita Smart Fiesta Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Mild Chicken Taco Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Mild Taco Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Slow Cooker Barbacoa Beef Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Taco Smart Fiesta Seasoning,Old El Paso,$1.69,$1.50,$0.19,0.1124
Tacos Seasoning Mix,Old El Paso,$1.69,$1.50,$0.19,0.1124
Garlic Paste,Gia,$2.69,$2.39,$0.30,0.1115
Chunks Hot Banana Peppers,Bick's,$4.49,$3.99,$0.50,0.1114
Coarse Iodized Sea Salt,Windsor,$4.49,$3.99,$0.50,0.1114
Green Tea,Tim Hortons,$4.49,$3.99,$0.50,0.1114
Hypoallergenic Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Inspira sheet softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Inspiration Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Lavender Cleaner,Pine-Sol,$4.49,$3.99,$0.50,0.1114
Liquid Tonique Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Maple Dijon Vinaigrette,Maison Orphee,$4.49,$3.99,$0.50,0.1114
Odour Eliminator Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
sheets - sunny Fabric softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Sheets Tranquilia Fabric softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
Sliced Beets,Bick's,$4.49,$3.99,$0.50,0.1114
Sour Mixed Pickles,Habitant,$4.49,$3.99,$0.50,0.1114
Stuffed Manzanilla Olives,Unico,$4.49,$3.99,$0.50,0.1114
sweeet Pickles,Habitant,$4.49,$3.99,$0.50,0.1114
Tranquil Liquid Fabric Softener,La Parisienne,$4.49,$3.99,$0.50,0.1114
2 Ply 126 Sheets Facial Tissue,Royale,$8.99,$7.99,$1.00,0.1112
Evil Bastard Hot Sauce,Hellfire,$17.99,$15.99,$2.00,0.1112
Rice Krispies Jumbo Squares,Kellogg's,$8.99,$7.99,$1.00,0.1112
Lemon Love Tea,Peace Tea,$0.99,$0.88,$0.11,0.1111
Vertigo Hot Sauce,La Pimenterie,$10.99,$9.79,$1.20,0.1092
Gold Milk Chocolate Bar,Lindt,$9.19,$8.19,$1.00,0.1088
Splash Strawberry Kiwi 3 Pack Gum,Trident,$3.69,$3.29,$0.40,0.1084
Applewood Bacon Smoked Mustard,Inglehoffer,$6.49,$5.79,$0.70,0.1079
Bing Cherry,M'Lord,$5.59,$4.99,$0.60,0.1073
Extra Virgin Olive Oil,Marques de Valdueza,$27.99,$24.99,$3.00,0.1072
Blue Large Recycling Bags,Glad,$12.29,$10.99,$1.30,0.1058
Forceflex Black Large Garbage Bags,Glad,$12.29,$10.99,$1.30,0.1058
Outside Easy-Tie Garbage Bags,Glad,$12.29,$10.99,$1.30,0.1058
Baking Blend Brown Sugar,Truvia,$9.49,$8.49,$1.00,0.1054
Platinum Lemon Action Pacs Dishwasher Detergent,Cascade,$18.99,$16.99,$2.00,0.1053
Traditional Fine Grind Coffee,Nabob,$18.99,$16.99,$2.00,0.1053
Urban Style Blend Medium Beans Coffee,Brulerie Mont-Royal,$18.99,$16.99,$2.00,0.1053
